"AÑO","FECHA","DIA","HORA","AREA","DIRECCION HECHO","CONTROLES DE TRANSITO","BARRIO HECHO","CLASE DE ACCIDENTE","CLASE DE SERVICIO","GRAVEDAD DEL ACCIDENTE","CLASE DE VEHICULO","Cordenada Geografica "
"2,024","2024/10/22","martes","18:25:00","URBANA","TULUA RIOFRIO","NINGUNO","TULUA RIOFRIO","CHOQUE","TURISMO","NO INFORMA","BUS","POINT (-76.238681 4.095338)"
"2,024","2024/11/01","viernes","21:15:00","URBANA","CALLE 13 41 241","NINGUNO","LA SANTA CRUZ","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.198728 4.096398)"
"2,024","2024/11/03","domingo","15:46:00","URBANA","CARRERA 33 CALLE 31","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.193695 4.079747)"
"2,024","2024/11/05","martes","08:40:00","URBANA","CALLE 27 CARRERA 32","NINGUNO","FRANCISCANOS","ATROPELLO","PRIVADO","CON MUERTO","CAMION","POINT (-76.189768 4.090183)"
"2,024","2024/11/08","viernes","14:00:00","URBANA","TRANSVERSAL 12 CALLE 49","NINGUNO","SANTA RITA DEL RIO","CHOQUE","PRIVADO","CON MUERTO","CAMION","POINT (-76.201162 4.081785)"
"2,024","2024/11/09","sabado","11:30:00","URBANA","CARRERA 34 CALLE 32","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,024","2024/11/09","sabado","10:55:00","URBANA","TRANSVERSAL 12 39A 45","NINGUNO","TERMINAL DE TRANSPORTE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,024","2024/11/09","sabado","11:20:00","URBANA","CALLE 48 CARRERA 24","NINGUNO","OLIMPICO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.202442 4.070409)"
"2,024","2024/11/12","martes","06:30:00","URBANA","CARRERA 34 CALLE 34","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,024","2024/11/13","miercoles","13:30:00","URBANA","CARRERA 30 CALLE 16","NINGUNO","ENTRE RIOS","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.18804 4.092609)"
"2,024","2024/11/08","viernes","09:00:00","URBANA","CALLE 43 47 83","NINGUNO","COMUNA 1","ATROPELLO","PARTICULAR","CON MUERTO","CAMIONETA","POINT (-76.201332 4.070283)"
"2,024","2024/11/14","jueves","17:50:00","URBANA","MANZANA K CASA 12","NINGUNO","PARAISO","ATROPELLO","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,024","2024/11/14","jueves","17:10:00","URBANA","CARRERA 40 CALLE30","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,024","2024/11/17","domingo","14:00:00","URBANA","CARRERA27 CALLE 25","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.184924 4.094901)"
"2,024","2024/11/16","sabado","21:45:00","URBANA","TRANSVERSAL 12 26E","NINGUNO","BUENOS AIRES","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20648 4.090791)"
"2,024","2024/11/20","miercoles","18:20:00","URBANA","CARRERA 30 CALLE 24","NINGUNO","CESPEDES","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,024","2024/11/21","jueves","13:20:00","URBANA","AVENIDA TRES ESQUINAS","NINGUNO","TRES ESQUINAS","CHOQUE","PARTICULAR","CON HERIDOS","CARRETILLA","POINT (-76.195981 4.094496)"
"2,024","2024/11/21","jueves","10:20:00","URBANA","CALLE 23 CARRERA 22","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199705 4.087903)"
"2,024","2024/11/22","viernes","08:20:00","URBANA","CALLE 21 CARRERA 27","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.195981 4.094496)"
"2,024","2024/11/17","domingo","01:39:00","URBANA","CARRERA 26A CALLE 39B","NINGUNO","No informa","CHOQUE","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.199705 4.087903)"
"2,024","2024/11/17","domingo","08:20:00","URBANA","CALLE 26 CARRERA 22","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.199705 4.087903)"
"2,024","2024/11/19","martes","06:20:00","URBANA","CARRERA21 CALLE22","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,024","2024/11/22","viernes","08:20:00","URBANA","TRANSVERSAL 12 FRENTE 26E 48","NINGUNO","COMUNA 6","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.201162 4.081785)"
"2,024","2024/11/27","miercoles","14:13:00","URBANA","CALLE 13 FRENTE AL 38A 58","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.192623 4.103258)"
"2,024","2024/11/28","jueves","21:50:00","URBANA","calle 27 frente al 15 54","NINGUNO","LA ESPERANZA","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.199705 4.087903)"
"2,024","2024/11/30","sabado","20:03:00","URBANA","CARRERA 34 CALLE 32","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,024","2024/12/01","domingo","12:10:00","URBANA","CALLE 22 CARRERA 26","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,024","2024/12/01","domingo","20:10:00","URBANA","CALLE 27 TRANSVERSAL 12","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20648 4.090791)"
"2,024","2024/12/03","martes","14:14:00","URBANA","CARRERA 38 CALLE 29","NINGUNO","No informa","CHOQUE","PARTICULAR","CON MUERTO","CAMIONETA","POINT (-76.186355 4.091122)"
"2,024","2024/12/03","martes","18:10:00","URBANA","CALLE 15 CARRERA 29A","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.194113 4.087318)"
"2,024","2024/12/03","martes","11:20:00","URBANA","CARRERA 40 PARQUE INDUSTRIAL","NINGUNO","SALIDA SUR","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,024","2024/12/06","viernes","11:30:00","URBANA","CARRERA 22 CALLE 23","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199705 4.087903)"
"2,024","2024/12/07","sabado","01:20:00","URBANA","VIA TRES ESQUINAS AVICOLA LA CHICA","NINGUNO","TRES ESQUINAS","CHOQUE","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.190078 4.074848)"
"2,024","2024/12/08","domingo","21:40:00","URBANA","CALLE 13 CARRERA 38B","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.184924 4.094901)"
"2,024","2024/12/08","domingo","21:25:00","URBANA","CARRERA 21 CALLE 39","NINGUNO","COMUNA 5","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.204393 4.070662)"
"2,024","2024/12/08","domingo","17:20:00","URBANA","CARRERA 22 CALLE 30A","NINGUNO","SAJONIA","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.201162 4.081785)"
"2,024","2024/12/08","domingo","20:05:00","URBANA","TRANSVERSAL 12 CALLE 6","NINGUNO","ALAMEDA","CHOQUE","BOMBEROS","CON HERIDOS","BOMBEROS","POINT (-76.20648 4.090791)"
"2,024","2024/11/30","sabado","18:40:00","URBANA","CARRERA 26 CALLE 25","NINGUNO","No informa","CHOQUE","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,024","2024/12/10","martes","08:28:00","URBANA","CARRERA 26 CALLE 29","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.199248 4.072127)"
"2,024","2024/12/11","miercoles","15:36:00","URBANA","CALLE 20 CARRERA 27","NINGUNO","COMUNA 9","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.195981 4.094496)"
"2,024","2024/12/14","sabado","23:55:00","URBANA","CALLE 21 FRENTE 25-38","NINGUNO","TOMAS URIBE","CHOQUE",,"CON HERIDOS","TRICICLO","POINT (-76.192623 4.103258)"
"2,024","2024/12/09","lunes","23:25:00","URBANA","CARRERA 27 CALLE 28","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.195981 4.094496)"
"2,024","2024/12/17","martes","21:35:00","URBANA","CALLE 32 FRENTE 17 - 36","NINGUNO","COMUNA 6","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.186355 4.091122)"
"2,024","2024/12/19","jueves","08:30:00","URBANA","CARRERA 28A 19 11","NINGUNO","SAN LUIS","CHOQUE","PARTICULAR","CON HERIDOS","BICICLETA","POINT (-76.192623 4.103258)"
"2,024","2024/10/20","domingo","12:30:00","URBANA","TRANSVERSAL 12 FRENTE 25-112","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.192623 4.103258)"
"2,024","2024/12/20","viernes","20:50:00","URBANA","CARRERA 21 CALLE 41","NINGUNO","PRINCIPE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,024","2024/12/21","sabado","06:40:00","URBANA","CARRERA 40 CALLE 28","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.190078 4.074848)"
"2,024","2024/12/21","sabado","10:30:00","URBANA","CARRERA 23 CALLE 31","NINGUNO","SAJONIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,024","2024/12/24","martes","11:30:00","URBANA","CARRERA 35 CALLE 28","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.1895 4.086907)"
"2,024","2024/12/24","martes","11:20:00","URBANA","CARRERA 28A 11 50","NINGUNO","EL BOSQUE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.192623 4.103258)"
"2,024","2024/12/25","miercoles","04:30:00","URBANA","CALLE 25 TRANSVERSAL 12","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.20648 4.090791)"
"2,024","2024/12/26","jueves","15:15:00","URBANA","CALLE 24 CRA 26","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,024","2024/12/30","lunes","02:00:00","URBANA","TRASVERSAL 12 CALLE 6","NINGUNO","7 DE AGOSTO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20648 4.090791)"
"2,024","2024/12/31","martes","16:30:00","URBANA","CORREGIMIENTO NARI„O","NINGUNO","NARI„O","CHOQUE","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.1895 4.086907)"
"2,024","2024/12/30","lunes","12:00:00","URBANA","CARRERA 40 SALIDA SUR HDA TAPIAS","NINGUNO","SALIDA SUR","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.192623 4.103258)"
"2,024","2024/12/29","domingo","20:43:00","URBANA","CARRERA 2 CALLE 23","NINGUNO","No informa","NO INFORMA","NO INFORMA","NO INFORMA","NO INFORMA","POINT (-76.212914 4.095686)"
"2,025","2025/01/02","jueves","01:20:00","URBANA","CARRERA 33 CALLE 22","PARE","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.191414 4.086766)"
"2,025","2025/01/04","sabado","07:26:00","URBANA","CARRERA 36 CALLE 31A","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.190673 4.078328)"
"2,025","2025/01/05","domingo","09:40:00","URBANA","CALLE 28 CARRERA 31","PARE","FRANCISCANOS","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.193933 4.083065)"
"2,025","2025/01/06","lunes","09:50:00","URBANA","TRANSVERSAL 12 CALLE 25","SEMAFORO","PORVENIR","VOLCAMIENTO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.206119 4.091586)"
"2,025","2025/01/07","martes","10:00:00","URBANA","CARRERA 22 CALLE 28","SEMAFORO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.20036 4.084354)"
"2,025","2025/01/01","miercoles","10:20:00","URBANA","TRASNVERSAL 12 CALLE 14B","SIN DATOS","DEPARTAMENTAL","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.189425 4.100401)"
"2,025","2025/01/09","jueves","11:00:00","URBANA","CARRERA 28A CALLE 20","SIN DATOS","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.193655 4.090077)"
"2,025","2025/01/10","viernes","11:50:00","URBANA","CALLE 26 CARRERA 28","SEMAFORO","COMUNA 4","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.195524 4.08486)"
"2,025","2025/01/15","miercoles","11:50:00","URBANA","CARRERA 25 # 17 30","NINGUNO","LA GRACIELA","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197247 4.091974)"
"2,025","2025/01/16","jueves","12:30:00","URBANA","CARRERA 7A CALLE 21","NINGUNO","PRADOS DEL NORTE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20614 4.095913)"
"2,025","2025/01/17","viernes","13:30:00","URBANA","CALLE 28 CARRERA 34","PARE","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.191245 4.082755)"
"2,025","2025/01/18","sabado","14:35:00","URBANA","CALLE 28 27 - 50","SEMAFORO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.195902 4.083141)"
"2,025","2025/01/19","domingo","14:40:00","URBANA","TRANSVERSAL 12 CARRERA 22","NINGUNO","COMUNA 9","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.201877 4.096703)"
"2,025","2025/01/20","lunes","16:00:00","URBANA","CARRERA 20 CALLE 7","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20456 4.099505)"
"2,025","2025/01/23","jueves","17:00:00","RURAL","CALLE 27 CALLEJON PALOMESTIZO","NINGUNO","NARI„O","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.228797 4.090168)"
"2,025","2025/01/27","lunes","18:20:00","URBANA","CARRERA 33 CALLE 29","NINGUNO","VICTORIA","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.192758 4.081138)"
"2,025","2025/01/28","martes","19:00:00","URBANA","CALLE 22 CARRERA 26","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.196355 4.088725)"
"2,025","2025/01/30","jueves","19:20:00","URBANA","TRASNVERSAL 10 DIAGONAL 23","NINGUNO","PRADOS DEL NORTE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20705 4.095082)"
"2,025","2025/02/02","domingo","21:20:00","URBANA","CARRERA 33 CALLE 28","NINGUNO","VICTORIA","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-74.08167 4.631149)"
"2,025","2025/02/02","domingo","No informa","URBANA","CALLE 27 VIA RIOFRIO","NINGUNO","COMUNA 7","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.208712 4.086409)"
"2,025","2025/02/03","lunes","14:20:00","URBANA","CALLE 30 CARRERA 38","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.188906 4.078516)"
"2,025","2025/02/03","lunes","12:30:00","URBANA","CARRERA 18 CALLE 26A","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.203544 4.08674)"
"2,025","2025/02/04","martes","11:40:00","URBANA","CARRERA 26 CALLE 29","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197428 4.082577)"
"2,025","2025/02/07","viernes","20:00:00","URBANA","CALLE 21 CARRERA 25","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.196961 4.08971)"
"2,025","2025/02/09","domingo","07:04:00","URBANA","CARRERA 25 # 17 30","NINGUNO","LA GRACIELA","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197247 4.091974)"
"2,025","2025/02/09","domingo","19:30:00","URBANA","CARRERA 33 CALLE 24","NINGUNO","COMUNA 2","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.191567 4.085977)"
"2,025","2025/02/11","martes","09:45:00","URBANA","CARRER 26 CALLE 28","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.197308 4.083463)"
"2,025","2025/02/12","miercoles","20:00:00","URBANA","TRANSVERSAL 12 CARRERA 28A","NINGUNO","SANTA RITA DEL RIO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.193436 4.102027)"
"2,025","2025/02/13","jueves","07:23:00","URBANA","CALLE 25 CARRERA 22","NINGUNO","CENTRO","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.199902 4.086732)"
"2,025","2025/02/13","jueves","18:50:00","URBANA","CARRERA 22 CALLE 8","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.203258 4.099991)"
"2,025","2025/02/13","jueves","12:50:00","URBANA","TRASNVERSAL 12 CARRERA 28A","NINGUNO","AGUACLARA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.193404 4.102038)"
"2,025","2025/02/20","jueves","10:30:00","URBANA","CARRERA 18 CALLE 20","NINGUNO","ROJAS","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.20162 4.091513)"
"2,025","2025/02/21","viernes","16:57:00","URBANA","CARRERA 24 CALLE 41","NINGUNO","PRINCIPE","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.201574 4.072689)"
"2,025","2025/02/23","domingo","06:45:00","URBANA","CARRERA 22 CALLE 4A","NINGUNO","SAMAN DEL NORTE","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.203064 4.102052)"
"2,025","2025/01/26","domingo","15:05:00","URBANA","CALLE 27 CARRERA 21","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.201068 4.085175)"
"2,025","2025/02/26","miercoles","17:05:00","URBANA","CARRERA 26 CALLE 29","NINGUNO","CENTRO","CHOQUE","PUBLICO","CON HERIDOS","AUTOMOVIL","POINT (-76.197365 4.082674)"
"2,025","2025/02/27","jueves","11:50:00","URBANA","CALLE 13 VIA LA MARIN","NINGUNO","STAMBUL","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.177848 4.092105)"
"2,025","2025/03/02","domingo","15:40:00","URBANA","CARRERA 40 CALLE 29A","NINGUNO","PANAMERICANO","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.187892 4.078676)"
"2,025","2025/03/02","domingo","10:00:00","URBANA","VIA LOS OLIVOS ENTRADA LA UCEVA","NINGUNO","LOS OLIVOS TULUA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199441 4.065526)"
"2,025","2025/03/03","lunes","10:00:00","URBANA","CALLE 41 CARRERA 26","NINGUNO","PRINCIPE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199291 4.071761)"
"2,025","2025/03/04","martes","16:35:00","URBANA","CARRERA 25 CALLE 23","NINGUNO","TOMAS URIBE","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197287 4.087863)"
"2,025","2025/03/05","miercoles","18:20:00","URBANA","CARRERA 28 CALLE 23","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.195662 4.083351)"
"2,025","2025/03/05","miercoles","13:15:00","URBANA","CALLE 21 CARRELA 17","NINGUNO","COMUNA 7","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.202334 4.09091)"
"2,025","2025/03/05","miercoles","18:54:00","URBANA","TRASNVERSAL 12 CALLE 26A","NINGUNO","COMUNA 6","ATROPELLO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.189487 4.100326)"
"2,025","2025/03/06","jueves","21:30:00","URBANA","DIAGONAL 23 T7A 24","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.207729 4.099227)"
"2,025","2025/03/07","viernes","23:00:00","URBANA","CALLE 24 CARRERA 13","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204558 4.0914)"
"2,025","2025/03/07","viernes","07:20:00","URBANA","CARRERA 32A CALLE 22","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.191879 4.087219)"
"2,025","2025/03/09","domingo","12:50:00","URBANA","CALLE 27 CARRERA 15 Y 14","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","CAMIONETA","POINT (-76.207037 4.086264)"
"2,025","2025/03/09","domingo","19:35:00","URBANA","CALLE 14 FRENTE AL 15A 64","NINGUNO","No informa","ATROPELLO","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.19431 4.095219)"
"2,025","2025/03/10","lunes","12:50:00","URBANA","CARRERA 36 CALLE 24","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197705 4.087223)"
"2,025","2025/03/13","jueves","12:40:00","URBANA","CARRERA 30 FRENTE COLISEO FRIAS","NINGUNO","COLISEO FERIAS","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.186958 4.092946)"
"2,025","2025/03/13","jueves","13:00:00","URBANA","CARRERA 30 FRENTE COLISEO FRIAS","NINGUNO","COLISEO FERIAS","CHOQUE","PARTICULAR","SOLO DA„OS","MOTOCICLETA","POINT (-76.186958 4.092946)"
"2,025","2025/03/15","sabado","13:27:00","URBANA","CARRERA 40 CARRERA 35","NINGUNO","FATIMA","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.191617 4.072494)"
"2,025","2025/03/16","domingo","14:54:00","URBANA","CARRERA 26 CALLE 27","NINGUNO","CENTRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.197061 4.084408)"
"2,025","2025/03/17","lunes","06:40:00","URBANA","CARRERA 8  FRENTE 24 06","NINGUNO","LAS AMERICAS","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.506182 3.453404)"
"2,025","2025/03/18","martes","07:40:00","URBANA","CARRERA 8 FRENTE 24 07","NINGUNO","LAS AMERICAS","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.506182 3.453404)"
"2,025","2025/03/19","miercoles","09:50:00","URBANA","CALLE 26B CARRERA 16","NINGUNO","LA ESPERANZA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.205172 4.10439)"
"2,025","2025/03/22","sabado","03:50:00","URBANA","TRANSVERSAL 12 CARRERA 28A","NINGUNO","TERPEL AGUACLARA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19343 4.102129)"
"2,025","2025/03/23","domingo","12:00:00","URBANA","TRASNVERSAL 12 CARRERA 29 ESQUINA","NINGUNO","MUNICIPAL","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.205425 4.092064)"
"2,025","2025/03/23","domingo","02:30:00","URBANA","CARRERA 40 CALLE 36","NINGUNO","No informa","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.190557 4.074477)"
"2,025","2025/03/24","lunes","09:20:00","URBANA","CALLE 21 CARRERA 17","NINGUNO","No informa","ATROPELLO","PARTICULAR","CON MUERTO","MOTOCICLETA","POINT (-76.202312 4.09091)"
"2,025","2025/03/24","lunes","03:00:00","URBANA","CARRERA 19 CALLE 28","NINGUNO","ESPERANZA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.202596 4.084417)"
"2,025","2025/03/25","martes","17:40:00","URBANA","CALLE 22 CARRERA 19","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.201477 4.089888)"
"2,025","2025/03/28","viernes","07:10:00","URBANA","PUENTE CAUCA VIA TULUA RIOFRIO","NINGUNO","TULUA RIOFRIO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.268818 4.123734)"
"2,025","2025/03/29","sabado","21:10:00","URBANA","CALLE 25 15 46","NINGUNO","No informa","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.204365 4.089178)"
"2,025","2025/03/29","sabado","15:40:00","URBANA","CALLE 27 TRANSVERSAL 12","NINGUNO","BUENOS AIRES","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.203961 4.085758)"
"2,025","2025/04/01","martes","07:40:00","URBANA","CARRERA 40 CALLE 43","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCARRO","POINT (-76.191644 4.072525)"
"2,025","2025/04/02","miercoles","06:50:00","URBANA","CARRERA 24 CALLE 23","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.198955 4.083796)"
"2,025","2025/04/02","miercoles","06:07:00","URBANA","CARRERA 20 CALLE 5A","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204272 4.101111)"
"2,025","2025/04/04","viernes","07:41:00","URBANA","CALLE 21 CARRERA 17","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202307 4.090764)"
"2,025","2025/04/04","viernes","16:10:00","URBANA","CALLE 25 CARRERA 33","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.191714 4.085176)"
